Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSMUSG00000029510	229.81820587012106	-1.93804440264187	0.27114595916933704	-7.1476056976070055	8.830452256436104e-13	1.3426371697596397e-10	Gpc2
ENSMUSG00000055653	18.782744454673757	-3.331794420026786	0.4669874410560488	-7.134655297136561	9.703001003234249e-13	1.4481303427107678e-10	Gpc3
ENSMUSG00000028358	255.94434815311396	-0.8213003787723456	0.11569437866232646	-7.098878858837638	1.2577299174965904e-12	1.8447428289902579e-10	Zfp618
ENSMUSG00000067916	23.337595524282307	-1.934008628297416	0.2728571832129039	-7.087988688897208	1.3607508956005108e-12	1.9620182828599227e-10	Gm13139
ENSMUSG00000074715	3896.137486903712	-0.37296541505002007	0.05276540019521892	-7.068370820085517	1.5676318444844705e-12	2.2042717522362627e-10	Ccl28
ENSMUSG00000019817	515.3339001271482	-0.7190381670656307	0.10322719322258596	-6.965588665335388	3.2703337461854974e-12	4.4872143836774237e-10	Plagl1
ENSMUSG00000032816	511.648543261269	-0.5931497325332103	0.08526082929371975	-6.956884391656994	3.478801987156345e-12	4.735066960758244e-10	Igdcc4
ENSMUSG00000099032	176.3116364881131	-1.502746128213556	0.21643637312976385	-6.94313116821907	3.8350302438124525e-12	5.178508299065481e-10	Tcf24
ENSMUSG00000041912	290.4436978535389	-0.9332733496697255	0.13562449462833276	-6.881303795654913	5.930721892905442e-12	7.883226741085406e-10	Tdrkh
ENSMUSG00000025529	61.74617392995067	-1.1537708227309473	0.16891475515637083	-6.8304916385952055	8.462411195373013e-12	1.116119876574236e-9	Zfp711
ENSMUSG00000039114	986.3741625437195	-3.5457593958060087	0.520974023891059	-6.806019557987527	1.0033607786301593e-11	1.31316771443181e-9	Nrn1
ENSMUSG00000038545	998.7542914106373	-0.5813176792571716	0.08675733653521367	-6.700501680583778	2.0770521121251983e-11	2.6570650102028666e-9	Cul7
ENSMUSG00000039989	716.3718627474321	-0.35027995191620165	0.052383322613899955	-6.6868601386360815	2.2800959559418874e-11	2.8950412383877072e-9	Cbx4
ENSMUSG00000020814	651.3807271126004	-0.4431606574717786	0.0665295485503222	-6.661110245420903	2.7176667914524392e-11	3.425065391834948e-9	Mxra7
ENSMUSG00000005533	107.84067497907502	-1.3509751985279221	0.20302449287790114	-6.654247373691992	2.8475339537376317e-11	3.5455180679438493e-9	Igf1r
ENSMUSG00000058317	254.47358495448057	-0.5341863877108918	0.08105091323650061	-6.590751003041448	4.376072793313582e-11	5.2804611705983885e-9	Ube2e2
ENSMUSG00000079164	110.48251068946698	-1.2825274419113553	0.19477546651458458	-6.584645719820782	4.5597133158651706e-11	5.4633072081781694e-09	Tlr5
ENSMUSG00000020176	81.8784393827799	-2.8145597947125767	0.4297383583843695	-6.54947304516661	5.7740461316434396e-11	6.822195894707047e-9	Grb10
ENSMUSG00000057895	13.61048427375404	-2.8082441070617175	0.4304110461757894	-6.52456327971371	6.819995297298824e-11	7.947630136180972e-9	Zfp105
ENSMUSG00000050711	579.6602564087403	-0.7269873920289689	0.11168302534952593	-6.5093812578390615	7.546097730410027e-11	8.73396644797253e-9	Scg2
ENSMUSG00000052852	97.82789842168376	-1.1325876003970075	0.17421163923921643	-6.501216596910667	7.96730185147613e-11	9.097696221544623e-9	Reep1
ENSMUSG00000025665	167.5823155946342	-0.8273625796605014	0.12804380048724454	-6.461559064258809	1.0362969160279368e-10	1.1676526973045905e-8	Rps6ka6
ENSMUSG00000030543	116.92660979016306	-0.863595221231471	0.13519782920846865	-6.387641179503319	1.684640571095589e-10	1.8256353297210416e-8	Mesp2
ENSMUSG00000091071	6.180661248342067	-6.100829415845911	0.9581050689786699	-6.367599560191589	1.9200941438030407e-10	2.067625428016768e-8	1700030C10Rik
ENSMUSG00000036356	112.96220676280304	-0.871077310686979	0.1372415884857393	-6.3470360573500075	2.1950269886021594e-10	2.3488169298161724e-8	Csgalnact1
ENSMUSG00000024817	2517.668928702028	-0.24884987750550827	0.03924050904269479	-6.34165773014699	2.2730587177014753e-10	2.4171138139358065e-8	Uhrf2
ENSMUSG00000055675	78.95095524968245	-1.2202769283591692	0.19268702105591873	-6.33294822698535	2.4052028944861005e-10	2.5260569164683036e-8	Kbtbd11
ENSMUSG00000050930	33.874497978697775	-1.3974410897969836	0.2214707456127363	-6.309822482110341	2.793557033710319e-10	2.898145083630937e-8	Map10
ENSMUSG00000029248	13.624843123812633	-3.8864242606560584	0.6163747712427431	-6.305294184608169	2.87647010226824e-10	2.9660765042419292e-8	1700023E05Rik
ENSMUSG00000021477	2492.727693474389	-0.4071785920722471	0.06474575022143306	-6.288885226901844	3.1975375402876106e-10	3.238268078003179e-8	Ctsl
ENSMUSG00000069835	6.258988038072106	-5.792664684992422	0.9250760857416688	-6.261825134467963	3.8049748442897757e-10	3.830641538505695e-8	Sat2
ENSMUSG00000095115	148.7076502654036	-1.2437252378819426	0.19959595429520768	-6.2312146670189525	4.6283236901991113e-10	4.632135250885158e-8	Itpripl2
ENSMUSG00000038578	666.5623212189166	-0.45886195987919265	0.07451620205595755	-6.157881738720563	7.372437438516428e-10	7.217739743732636e-8	Susd1
ENSMUSG00000037108	67.69941087747122	-0.9438803350454666	0.15421743531667753	-6.120451511252649	9.331057508632535e-10	8.919023171453592e-8	Zcwpw1
ENSMUSG00000075590	1471.639075377892	-0.36595422921135484	0.05993367842445012	-6.105986464232483	1.0216766674555027e-9	9.657114900048846e-8	Nrbp2
ENSMUSG00000035967	58.68738584471318	-1.1071719143789487	0.18409164362055572	-6.0142431921625885	1.807290228079483e-9	1.6531847279862537e-7	Ddx26b
ENSMUSG00000026620	64.01128262464255	-1.3305548241052687	0.22167072708700095	-6.002393015939605	1.9443037151329806e-9	1.7595948621953475e-7	Mark1
ENSMUSG00000024376	58.83243992257259	-1.2790613648493003	0.2132695321660735	-5.997393776122189	2.005094390552303e-9	1.805009310098248e-7	Epb4.1l4a
ENSMUSG00000054423	71.30484900621623	-0.8400013136919913	0.14124911122837402	-5.946949374668011	2.7318585507810455e-9	2.3593828113192236e-7	Cadps
ENSMUSG00000034220	38.6646148190548	-1.1798585134600275	0.19862810436928582	-5.940038129077926	2.849557924011316e-9	2.448604975713562e-7	Gpc1
ENSMUSG00000028780	1239.8273954133674	-0.3311588843134357	0.056434643389567725	-5.868007032975287	4.410645486093125e-9	3.625252285042919e-7	Sema3c
ENSMUSG00000021337	146.06390253995755	-0.8418011878517913	0.1452591724710841	-5.795167172794983	6.825315880845433e-9	5.503598312640009e-7	Scgn
ENSMUSG00000039976	5302.975640546188	-0.3633301708605827	0.06310436593360429	-5.7576075044136115	8.531443669560871e-9	6.782896382892928e-7	Tbc1d16
ENSMUSG00000004328	1715.6876262665564	-1.1025041903641835	0.19209703296630695	-5.739308792747248	9.506374604114834e-9	7.488030440481935e-7	Hif3a
ENSMUSG00000025915	527.1019518127932	-0.552985193588789	0.0966933337524252	-5.718958816795572	1.0717876582871635e-8	8.364860191787981e-7	Sgk3
ENSMUSG00000031387	206.06314111913704	-0.8262187611443811	0.1465567891813092	-5.6375331757728695	1.7250337922705697e-8	1.3220596820581745e-6	Renbp
ENSMUSG00000033676	4.121361674878644	-5.481974518865625	0.9762894956633691	-5.6151116479448895	1.9643536680215266e-8	1.4902208320177395e-6	Gabrb3
ENSMUSG00000001249	30.29844926644512	-1.45320990736766	0.25923439233315476	-5.605775893732762	2.07324081326644e-8	1.560801734376779e-6	Hpn
ENSMUSG00000073184	6.585046356345478	-5.198314952286235	0.9287805725911938	-5.596924726562182	2.1818738131777698e-8	1.6295781405691525e-6	Gm10479
ENSMUSG00000056758	1290.7222197433744	-0.23638946395978208	0.04286687423745482	-5.514502005682453	3.4976891885678744e-8	2.5431488826621285e-6	Hmga2
ENSMUSG00000037664	209.51222637807732	-0.6287119529974952	0.11411653513521305	-5.509385228464519	3.600890856543624e-8	2.607044980137584e-6	Cdkn1c
ENSMUSG00000013846	166.45608922807466	-0.8241670807785018	0.1519657086205183	-5.423375367113731	5.848399784101851e-8	4.1117633854011936e-6	St3gal1
ENSMUSG00000024940	39.17131318045288	-1.0759253855186026	0.1988301969373867	-5.41127757298063	6.257668662116129e-8	4.342463971712641e-6	Ltbp3
ENSMUSG00000091337	588.8640525652581	-0.28049799988857427	0.0518300221068026	-5.4118826982278945	6.23655394652608e-8	4.342463971712641e-6	Eid1
ENSMUSG00000048232	235.7689663173548	-0.6183033701983741	0.11445359278170304	-5.402218970772391	6.58215301274439e-8	4.533957544892027e-6	Fbxo10
ENSMUSG00000032625	7.341912916901099	-4.41105430178962	0.818063996626453	-5.392065070679073	6.965253417880373e-8	4.740272866072667e-6	Thsd7a
ENSMUSG00000022912	178.48781653509994	-0.4977859467432226	0.0924048617055486	-5.3870103537348	7.163930882658567e-8	4.853809820985382e-6	Pros1
ENSMUSG00000020303	4729.145437906195	-0.8610810201252149	0.1608906918640752	-5.351962939240011	8.700522073862661e-8	5.759948737926043e-6	Stc2
ENSMUSG00000071547	431.28378099386293	-0.4451142286762283	0.08336734697640553	-5.339191479875252	9.336199907053685e-8	6.109465585331207e-6	Nt5dc2
ENSMUSG00000051811	66.83544315228427	-1.1541297061463258	0.21631275548045237	-5.335467636122002	9.529862661960061e-8	6.212302043317566e-6	Cox6b2
ENSMUSG00000022949	13877.861796079611	-0.20878487418144112	0.03932706232857249	-5.308936437638557	1.1026677614133123e-7	7.052928305521088e-6	Clic6
ENSMUSG00000005397	11.933817520910386	-2.391785312985976	0.4509874287974816	-5.303441205364551	1.1363981583965953e-7	7.214432189164057e-6	Nid1
ENSMUSG00000027875	9639.647342217599	-0.529492123512363	0.10000185288837038	-5.294823127961659	1.1913166031786122e-7	7.479358186893324e-6	Hmgcs2
ENSMUSG00000031596	1399.3351253319888	-0.2779368912553809	0.052502347328684036	-5.29379933273066	1.19800889449221e-7	7.4937218128273766e-6	Slc7a2
ENSMUSG00000049916	195.31895942024167	-0.6221808500526013	0.11800926999180587	-5.27230487991158	1.3472103420048775e-7	8.396130680905122e-6	2610318N02Rik
ENSMUSG00000070639	2533.485643658584	-0.3022079045618547	0.05772974888483267	-5.234873014340337	1.6509833085561571e-7	1.010425539991887e-5	Lrrc8b
ENSMUSG00000002458	364.5881292811123	-0.4000591778895423	0.07685453579275137	-5.205407511254195	1.935713402507802e-7	1.1678804195130406e-5	Rgs19
ENSMUSG00000070605	19.460715019980622	-1.5920160681927211	0.3062503154918961	-5.19841445921661	2.0099558116404913e-7	1.2083882748852056e-5	Gm13251
ENSMUSG00000038217	118.82260625591074	-0.7883621966524739	0.15312331784558597	-5.148544374198327	2.62515686897454e-7	1.5616929709347137e-5	Tlcd2
ENSMUSG00000048373	13529.867624734612	-0.21020580933127725	0.04122430503067834	-5.0990746642022495	3.4131790858576815e-7	2.0094058466014735e-5	Fgfbp1
ENSMUSG00000063171	566.4904643842561	-4.841845787611376	0.9547389588902182	-5.07138180811172	3.949375142445651e-7	2.277785378765095e-5	Rps4l
ENSMUSG00000029134	44.29007310322262	-0.98430333155253	0.19477503061393053	-5.053539606437272	4.3369632812896346e-7	2.476144069391337e-5	Plb1
ENSMUSG00000031861	412.9293066910142	-0.3671844418246335	0.07269187513616104	-5.051244601089885	4.3894054948540416e-7	2.4977038491453733e-5	Lpar2
ENSMUSG00000031523	141.7990110384279	-1.1261702301505043	0.22327690900206149	-5.043827573500252	4.5631052929500405e-7	2.5707507766308603e-5	Dlc1
ENSMUSG00000020848	18.283694224546664	-1.5005807974953251	0.29942881652068437	-5.0114775689655975	5.401368050465111e-7	3.0130779019873245e-5	Doc2b
ENSMUSG00000031957	5698.480177740978	-0.8939718466863842	0.17879339103749092	-5.0000273583878085	5.732218008239604e-7	3.176806423198326e-5	Ctrb1
ENSMUSG00000018387	52.83985300552514	-0.8935582855944313	0.1792170193065782	-4.985900831582645	6.167377407563414e-7	3.3848954584607715e-5	Shroom1
ENSMUSG00000026834	242.47391358415365	-0.5749726748422841	0.11539681421608096	-4.982569742052373	6.274536444902371e-7	3.432635468603503e-5	Acvr1c
ENSMUSG00000049532	73.26380718493667	-0.9419927958534566	0.1898285941752559	-4.962333519594937	6.965125995071892e-7	3.774033556692776e-5	Sall2
ENSMUSG00000031561	99.78426627932718	-0.775736176450785	0.15808874376025592	-4.906966542964002	9.249580377166186e-7	4.948816369091368e-5	Tenm3
ENSMUSG00000059991	39.70054183452582	-1.1375795416734602	0.23204056800543177	-4.9025028315170776	9.462325075286498e-7	5.046771123226472e-5	Nptx2
ENSMUSG00000054115	1665.8082743846544	-0.21981753689860228	0.04492891463486932	-4.892562811388325	9.953133609940264e-7	5.275470879735939e-5	Skp2
ENSMUSG00000020844	648.946391469248	-0.4490805911260656	0.09208078153399168	-4.877028448767968	1.0769590808753374e-6	5.620669264421163e-5	Nxn
ENSMUSG00000046785	2753.607024091405	-0.18742389111386118	0.03846212298001465	-4.872947112442253	1.0994566337199527e-6	5.720536748046262e-5	Epm2aip1
ENSMUSG00000019737	116.60786912578423	-0.6114918581423479	0.12573705771837115	-4.863258845391323	1.1546868522034381e-6	5.9532854858755444e-5	Syne4
ENSMUSG00000001943	20.00441228323082	-1.7793766814430776	0.3678974106496446	-4.83661104953416	1.3207150110710799e-6	6.78871456143908e-5	Vsig2
ENSMUSG00000022305	268.4499234687505	-0.41933748992084025	0.08705933681624253	-4.816686012735684	1.4596209560207982e-6	7.480117754740319e-5	Lrp12
ENSMUSG00000019564	200.4528182429013	-0.4715460809355477	0.09815885581116823	-4.803907676375915	1.5559859711795653e-6	7.902550839895261e-5	Arid3a
ENSMUSG00000026888	104.19812407812219	-0.6828989900044831	0.14214323906787707	-4.804301593819606	1.552926032886275e-6	7.902550839895261e-5	Grb14
ENSMUSG00000041695	463.97628855930276	-0.4515042341672958	0.09417504489159027	-4.794308669425594	1.632367722422314e-6	8.26580488967061e-5	Kcnj2
ENSMUSG00000023008	73.88467992541506	-0.7633275130929826	0.160080208533721	-4.768406538727035	1.8568878161558338e-6	9.23774541054835e-5	Fmnl3
ENSMUSG00000021728	11.98150337203438	-1.6617284085837236	0.3508932365692739	-4.735709427832368	2.182901561298658e-6	1.058116443416962e-4	Emb
ENSMUSG00000050423	5.877748093849745	-3.227662551946391	0.6841870263766082	-4.717514988613268	2.387428167163624e-6	1.1410028886551095e-4	Ppp1r3g
ENSMUSG00000085438	7937.111598450865	-0.17431510290012459	0.03705350208651868	-4.704416400185458	2.5459316062570247e-6	1.2099575516440508e-4	1700020I14Rik
ENSMUSG00000059248	6281.818395908225	-0.23291088106827945	0.04976023666809436	-4.680662646800051	2.8594914675345498e-6	1.3439609897412385e-4	Sept9
ENSMUSG00000031297	149.67291099428587	-0.9379663031711472	0.20044733218978286	-4.679365362084659	2.877642519704731e-6	1.3487661110263443e-4	Slc7a3
ENSMUSG00000024276	3428.7609900316297	-0.20017644474472768	0.04284291320435074	-4.672335043836364	2.977946621124505e-6	1.3919446102146244e-4	Zfp397
ENSMUSG00000047412	1911.1392137811524	-0.1584173193401491	0.033928313159689895	-4.6691775861219105	3.024078893577789e-6	1.4057835599817623e-4	Zbtb44
ENSMUSG00000028874	57.49354983352415	-1.1367250053461955	0.24356401836827332	-4.667048166480183	3.055577197306012e-6	1.4127062618196873e-4	Fgr
ENSMUSG00000069581	26.76422080233575	-1.268003909497302	0.27211184526918225	-4.659862962756912	3.1641997232924645e-6	1.4589618995148508e-4	Tspear
ENSMUSG00000033557	9272.238926498412	-0.14876889273156935	0.031952982097716	-4.655868809884989	3.226173241262569e-6	1.4795178309121658e-4	Fam20b
ENSMUSG00000032374	100.18212606282665	-0.8610241027877471	0.18556954681968393	-4.6398997979145555	3.48578153882508e-6	1.5815223227085308e-4	Plod2
ENSMUSG00000051413	7936.527877233156	-0.22796697840510033	0.04917178973006923	-4.636133434567572	3.5498685794321127e-6	1.606315532193031e-4	Plagl2
ENSMUSG00000031340	531.8583069739094	-0.310194955582527	0.0669727753672643	-4.631657473973336	3.627499339504116e-6	1.632758565140821e-4	Gabre
ENSMUSG00000036853	31.42456259882547	-1.2767607178653053	0.2761209021424536	-4.623919116440563	3.7655674824661625e-6	1.6815581403327898e-4	Mcoln3
ENSMUSG00000039967	4627.375119920929	-0.23000280725713904	0.04979504011901967	-4.618990299182174	3.8561188290938985e-6	1.7130027613107988e-4	Zfp292
ENSMUSG00000092486	45.69009275987136	-1.0873993827429906	0.23558008017861032	-4.6158375611323095	3.915130970981083e-6	1.725700475136584e-4	2610524H06Rik
ENSMUSG00000022533	11645.648697073082	-0.23824926107636749	0.05171575459088765	-4.606899057378294	4.087182846664165e-6	1.795020488586976e-4	Atp13a3
ENSMUSG00000021559	27.669079590728348	-1.0844509149671229	0.23547116324655457	-4.605451045534726	4.115728028010819e-6	1.800128449063652e-4	Dapk1
ENSMUSG00000030674	9.182233194640501	-2.0389977198970954	0.445815319616073	-4.573637625672079	4.7932857380145165e-6	2.080432743535178e-4	Qprt
ENSMUSG00000032431	577.475520332411	-0.33494261343527854	0.07334599142197233	-4.566611030019283	4.956725461271994e-6	2.1404499238091804e-4	Crtap
ENSMUSG00000034258	73.713632402691	-0.7377919355833921	0.16182598592351588	-4.559168488132036	5.135655684243846e-6	2.2009583327890376e-4	Mfsd7c
ENSMUSG00000000402	38.842146824600476	-1.7743891580067632	0.38939317076262486	-4.556806054229533	5.1937339914420505e-6	2.2202560334270112e-4	Egfl6
ENSMUSG00000029009	1956.4499869048548	-0.239006041703779	0.05247023469092011	-4.555078571911526	5.236600100834776e-6	2.2329702785865385e-4	Mthfr
ENSMUSG00000032216	37469.73883923683	-0.11918664034627179	0.026244328856542883	-4.541424587299278	5.58753730444959e-6	2.3589667418835066e-4	Nedd4
ENSMUSG00000027620	11583.669760050094	-0.13185858410201562	0.029044776287261504	-4.539838172547617	5.629741987822564e-6	2.3697846745658092e-4	Rbm39
ENSMUSG00000030246	61.71640245007043	-0.8024407894383604	0.17744631797476948	-4.5221608348754625	6.121151926678517e-6	2.546339336931743e-4	Ldhb
ENSMUSG00000059326	614.3684665727792	-0.5056938284721715	0.11200089924753909	-4.515087216884847	6.329071269991582e-6	2.6264102094545553e-4	Csf2ra
ENSMUSG00000029208	2627.5338742420563	-0.1873280701844605	0.04151491791694657	-4.512307372478083	6.412616550509594e-6	2.654604817283947e-4	Guf1
ENSMUSG00000074916	55.50873604782168	-0.7956348898399069	0.17659816548681748	-4.505340628237152	6.626655791519321e-6	2.711611346893586e-4	Chst14
ENSMUSG00000046808	29.03393218058004	-1.176789864636769	0.2631457745771317	-4.47200745110895	7.7488726813178e-6	3.1094179198099306e-4	Atp10d
ENSMUSG00000079523	2390.029525492081	-0.4069961070391475	0.09121632324812265	-4.461878012031405	8.124447422286023e-6	3.2448203859806194e-4	Tmsb10
ENSMUSG00000021223	7388.4787581252895	-0.27017936426866485	0.06059181363367142	-4.459007711868914	8.233995885729946e-6	3.265575897431452e-4	Papln
ENSMUSG00000014813	55.67223387655311	-0.8701099292742679	0.19566380442319609	-4.446964178373687	8.709235420350556e-6	3.4380262515509136e-4	Stc1
ENSMUSG00000020847	1844.7056909268429	-0.4122145901671331	0.09276409198440393	-4.443687005920752	8.843022393746811e-6	3.4827588659075984e-4	Rph3al
ENSMUSG00000044313	1080.5404431184488	-0.5761226806198011	0.1302548613750478	-4.423041677968157	9.732095819859831e-6	3.7461963411559995e-4	Mab21l3
ENSMUSG00000069814	213.9490703313015	-0.5110097105455803	0.11649867975268732	-4.386399156028141	1.152425565865562e-5	4.3475318353961576e-4	E130309D14Rik
ENSMUSG00000101234	7.511306402621357	-2.7152367071448356	0.6199540073584464	-4.379738940174208	1.1882157090596938e-5	4.4627598397222146e-4	1700007E05Rik
ENSMUSG00000038816	1315.7573796913102	-0.19823791625124373	0.045295003830277354	-4.376595639423083	1.2054731019594992e-5	4.517603382541612e-4	Ctnnal1
ENSMUSG00000063245	9.624633475783778	-1.8926766459074171	0.432624509316592	-4.37487152287613	1.2150401906390342e-5	4.543449187589567e-4	Gm13248
ENSMUSG00000025578	729.8249433165267	-0.22460950856125264	0.05154709383334721	-4.357365117176531	1.3163757135102431e-5	4.868873128187669e-4	Cbx8
ENSMUSG00000034557	1997.6508116060418	-0.2006574636086778	0.046122085206650225	-4.3505722412512595	1.357827103367594e-5	4.994861075641314e-4	Zfyve9
ENSMUSG00000053644	941.3792928870344	-0.2483146665443927	0.05711395533084409	-4.347705654528389	1.3756905668209973e-5	5.044396401700959e-4	Aldh7a1
ENSMUSG00000020431	408.0919250718904	-1.006293300676713	0.23148859101588926	-4.347053547047774	1.3797854322305111e-5	5.04853104171396e-4	Adcy1
ENSMUSG00000022639	25.890050855095264	-1.036501291609257	0.23977247175170888	-4.3228535954810665	1.5402394823078524e-5	5.575666925954426e-4	5330426P16Rik
ENSMUSG00000053536	1532.181597996649	-0.32782085618983925	0.07584825998640492	-4.322061656372843	1.545779755636191e-5	5.583842200083684e-4	Cstf2t
