Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSMUSG00000078921	52.266814249122525	-4.053273222232918	0.4967767044377655	-8.159145116960087	3.3740407726120143e-16	2.386537861686821e-13	Tgtp2
ENSMUSG00000041134	335.5968705297993	-1.9203918720007331	0.23657440155300632	-8.117496480575285	4.758986025532775e-16	3.120661021557695e-13	Cyyr1
ENSMUSG00000082292	300.7379675503198	-2.0617006921679732	0.25450088445111535	-8.100956885137998	5.452857463196595e-16	3.447958620924847e-13	Gm12250
ENSMUSG00000055745	55.87458506693576	3.149086098328425	0.38904607089484716	8.094378362658164	5.755752480755826e-16	3.5139861266131693e-13	Ldoc1l
ENSMUSG00000037148	217.97413733773985	1.5192494354574948	0.19042377597765628	7.978254961374985	1.4841657767118475e-15	8.759051692227753e-13	Arhgap10
ENSMUSG00000078920	1252.6154576150502	-1.163991874476632	0.14820105407766654	-7.854140321206002	4.0252343861496876e-15	2.2989282195735554e-12	Ifi47
ENSMUSG00000002265	495.7012203453878	1.811155972167624	0.2320192345118138	7.806059596646953	5.900368765095386e-15	3.2645634058129317e-12	Peg3
ENSMUSG00000063428	315.3557273587235	-1.2588046283998475	0.16308323116737777	-7.718786409792766	1.1744251281213407e-14	6.3009687555722235e-12	Ddo
ENSMUSG00000051811	172.5693692381576	1.5514413266206166	0.20673362004104454	7.504542929749869	6.16433071317094e-14	3.2099845669615145e-11	Cox6b2
ENSMUSG00000036594	5694.759131021697	-6.743691245299333	0.9002813439366845	-7.4906486630179545	6.853404915490515e-14	3.466843829393131e-11	H2-Aa
ENSMUSG00000024610	45031.78198811677	-4.839559050096191	0.6526060139727635	-7.415743873758064	1.2094403174894033e-13	5.787335357067536e-11	Cd74
ENSMUSG00000055172	355.30932728455474	-1.595324691936669	0.21505411643092953	-7.418247641165478	1.1868004479336794e-13	5.787335357067536e-11	C1ra
ENSMUSG00000067006	88.15889357950807	-1.9556759491912052	0.26513055147899267	-7.376275341644892	1.6277919722150073e-13	7.549108164893595e-11	Serpinb5
ENSMUSG00000050982	2776.363905524329	-1.0203953182586545	0.13838809161733978	-7.373432976300981	1.6628930721878013e-13	7.549108164893595e-11	Apol10a
ENSMUSG00000042834	118.29212856206206	2.1073260100843023	0.28776698865145595	7.323029024141127	2.4243533888807294e-13	1.0730794187533329e-10	Nrep
ENSMUSG00000029868	43.62434355076566	8.917552288512901	1.232137924131852	7.237462717330197	4.571563584601404e-13	1.974134957691899e-10	Trpv6
ENSMUSG00000024225	4832.554124996623	1.0322840815541778	0.14315724296861368	7.210840752084752	5.560745694827769e-13	2.344119107783944e-10	Clps
ENSMUSG00000024114	157.9587226900687	1.488765976017418	0.20928142601511326	7.113703324584125	1.129698543512796e-12	4.555906059204993e-10	Prss41
ENSMUSG00000031112	32.741508942603005	4.265453832263032	0.5996368121461972	7.1133955518779475	1.1322217825756549e-12	4.555906059204993e-10	Stk26
ENSMUSG00000039976	610.9119171266768	0.8568034500556682	0.1207057718670913	7.098280693644803	1.2631843291493596e-12	4.969928566130981e-10	Tbc1d16
ENSMUSG00000024339	3008.4937772733533	-1.1870417698822482	0.16763861219694978	-7.0809567934603	1.4316253729499179e-12	5.392963240016659e-10	Tap2
ENSMUSG00000026787	73.59294232200813	-2.1721423722194793	0.30665019742538996	-7.083453363006479	1.4060572659990938e-12	5.392963240016659e-10	Gad2
ENSMUSG00000037649	2036.7242249291673	-2.9617609130868043	0.4266934067365136	-6.941192121385916	3.888048140753362e-12	1.4243959916717427e-9	H2-DMa
ENSMUSG00000096727	5328.883971159692	-1.3308604946815945	0.19178762506116395	-6.939240705739816	3.942129544869551e-12	1.4243959916717427e-9	Psmb9
ENSMUSG00000086712	632.5620390276581	-1.1882752322796668	0.1726285051288286	-6.88342421428538	5.843068980576462e-12	2.0690307260221252e-9	AI427809
ENSMUSG00000030786	827.0673373208253	-0.7814192977107323	0.11445954351377109	-6.827034895667888	8.66876153422324e-12	3.0094200581063234e-9	Itgam
ENSMUSG00000019893	674.1362222357022	1.1903920340437508	0.17473073565479463	6.812722613356011	9.576869361845023e-12	3.260739847143579e-9	Ros1
ENSMUSG00000028885	2010.1387158028444	-0.8059120124120229	0.11873843075485288	-6.787288726056244	1.1426040304472804e-11	3.7355991464409445e-9	Smpdl3b
ENSMUSG00000025492	6716.674154232633	-1.0286696533001527	0.15160823211926586	-6.785051437648371	1.1604515846046424e-11	3.7355991464409445e-9	Ifitm3
ENSMUSG00000061958	27157.86846957659	1.2763881098233731	0.18806607066997777	6.786913265515104	1.1455803071022697e-11	3.7355991464409445e-9	Gm14851
ENSMUSG00000037016	51.265305648870864	2.8666507430070154	0.42285015643517854	6.779353630075961	1.2071472526145968e-11	3.816525376346685e-9	Frem2
ENSMUSG00000028270	129.8439092551452	-2.4102279695058444	0.35569567947663944	-6.776095714888035	1.2346689903015138e-11	3.835055170752333e-9	Gbp2
ENSMUSG00000022376	247.85631401400775	1.2430578290685392	0.1839946645886008	6.755944971817142	1.4190727447254148e-11	4.331841887131633e-9	Adcy8
ENSMUSG00000068758	135.6495179146719	1.4046329916776366	0.20811904768168948	6.749180372120343	1.486826607134109e-11	4.461739843950746e-9	Il3ra
ENSMUSG00000032181	295.5948868772243	1.2244750544290446	0.1818163858754898	6.734679322399362	1.642918693933628e-11	4.847979246015814e-9	Scg3
ENSMUSG00000079547	1222.07863374903	-4.424562089720382	0.6588223222775231	-6.715865477090762	1.8695321001346428e-11	5.4262403004727624e-9	H2-DMb1
ENSMUSG00000038751	415.5632929157315	-1.2780511807555095	0.19121806209650413	-6.683736707416799	2.3292513740176467e-11	6.651515415642329e-9	Ptk6
ENSMUSG00000032313	702.5663681318722	-0.8997213974497283	0.13468827459930416	-6.680027642542661	2.3889718402005903e-11	6.713769274722452e-9	AI118078
ENSMUSG00000042367	2078.8324165681065	-0.8542810034774013	0.12854741648998033	-6.645648950432143	3.018839944684598e-11	8.351337690725126e-9	Gjb3
ENSMUSG00000012519	860.6327277990395	-0.7908956505475025	0.11923498589854196	-6.633083776438588	3.287450941703076e-11	8.95451060351584e-9	Mlkl
ENSMUSG00000072620	239.13326418527626	-1.287819672358112	0.19556744239226864	-6.585041234905587	4.5475916213263055e-11	1.2199259038724582e-8	Slfn2
ENSMUSG00000041849	1247.8522636891587	-0.7312938405052244	0.11145562837117191	-6.561300233935733	5.3340599544446567e-11	1.3911116866037657e-8	Card6
ENSMUSG00000050930	112.95608417530656	1.5072052597911934	0.2297199880552136	6.5610540578163965	5.3428745941291195e-11	1.3911116866037657e-8	Map10
ENSMUSG00000063354	8212.18983487354	-0.5736519076015574	0.08763696143061268	-6.545775871699422	5.918728979888404e-11	1.5187115447670173e-8	Slc39a4
ENSMUSG00000047238	88.10028174592792	1.866999252799502	0.28559133499839434	6.537310569349027	6.263489948409733e-11	1.5842155648084903e-8	Mageh1
ENSMUSG00000060070	2156.1590022523874	1.1277779008134539	0.17335958049238395	6.5054258761487915	7.747357837339584e-11	1.931929162114047e-8	Defa26
ENSMUSG00000053367	42.10584862767482	-2.8235525941313573	0.4397072407721647	-6.421437566442958	1.349933787370346e-10	3.3195246813044406e-8	Gm6792
ENSMUSG00000060208	8584.059868966073	1.1227108391958522	0.17490498332223148	6.418975708241864	1.3719429650107576e-10	3.327431533632255e-8	Defa17
ENSMUSG00000001249	78.87080617888097	2.2460627046143387	0.35305799113568004	6.36173875399177	1.9948252599484813e-10	4.7727542199172785e-8	Hpn
ENSMUSG00000060227	278.03581650835963	1.4034098580738674	0.22137185699728784	6.339603764949496	2.303568260026401e-10	5.4379568058356576e-8	Casc4
ENSMUSG00000040253	171.81179869828034	-1.2347175644013904	0.19504585231593177	-6.330396415717762	2.4453213473182234e-10	5.696633480824888e-8	Gbp7
ENSMUSG00000087150	518.9822650958391	-3.047699593986007	0.4823744829374173	-6.31811943166449	2.6476536924715285e-10	6.087884237040053e-8	BC064078
ENSMUSG00000021268	27.82447752651209	5.810817733238755	0.9210701518929179	6.308767818929726	2.812656878017354e-10	6.38437051606375e-8	Meg3
ENSMUSG00000001943	209.65239748446126	1.5471723788245697	0.24700748286122384	6.263666027048327	3.760303848746315e-10	8.427364511652342e-8	Vsig2
ENSMUSG00000074151	808.3569672470392	-3.9476672468282707	0.6387071551422271	-6.180715551791815	6.381170249375814e-10	1.4122327408149847e-7	Nlrc5
ENSMUSG00000029869	27.928194434262856	4.165943245311507	0.674389737591815	6.177352668781282	6.518535641854533e-10	1.4248231301115372e-7	Ephb6
ENSMUSG00000031844	941.3035468386302	0.8266047935803582	0.13421107679094899	6.158990847438781	7.320995723566233e-10	1.5807101132407335e-7	Hsd17b2
ENSMUSG00000074444	38965.81058383063	1.1026157874281017	0.17928679966972885	6.150010984965279	7.747758066302926e-10	1.6526994766734133e-7	Gm15284
ENSMUSG00000046879	2790.2084776034376	-0.9813138797546007	0.15984166614494305	-6.139287104682416	8.28926334422352e-10	1.7471596132080645e-7	Irgm1
ENSMUSG00000057895	33.65153478005722	3.2523959521195587	0.5310860610646484	6.124046911718229	9.122801756177408e-10	1.9002259422720117e-7	Zfp105
ENSMUSG00000005947	110.45467707898005	-1.5512893177995482	0.25394580899036373	-6.108741561702298	1.004197824199697e-9	2.0673630787739112e-7	Itgae
ENSMUSG00000062373	1198.6836935790132	0.6313937135100812	0.10350408578523708	6.100181540854088	1.0594806562930207e-9	2.1561040252491874e-7	Tmem65
ENSMUSG00000022683	196.62443738223124	1.25824037460333	0.20644724483021815	6.094730765906344	1.0962179086715138e-9	2.205515690116949e-7	Pla2g10
ENSMUSG00000001435	181.30372312792284	-1.7308053914952397	0.2860995914417025	-6.0496604793227045	1.4515141099749515e-9	2.887534530011968e-7	Col18a1
ENSMUSG00000074441	668.985161586638	1.4076283184827003	0.23290760791319015	6.043719786978168	1.5060098033406816e-9	2.9626559520163074e-7	Gm15292
ENSMUSG00000034271	71.85542559181752	-1.8147389292795457	0.30216154491812725	-6.005856667734677	1.903242750242149e-9	3.6898305514321207e-7	Jdp2
ENSMUSG00000075602	102.47752599084595	-1.6574026636355552	0.2760194170710424	-6.004659676565326	1.9173364062793286e-9	3.6898305514321207e-7	Ly6a
ENSMUSG00000086494	106.58328575104261	-1.4252261487514124	0.2378714861022672	-5.991580462648097	2.078114616887144e-9	3.9562386335469767e-7	2210417A02Rik
ENSMUSG00000073421	11678.88569512316	-4.434709556829243	0.7407284088172875	-5.986957573167866	2.1380252371621334e-9	4.0269932791442095e-7	H2-Ab1
ENSMUSG00000002565	5535.62064074299	0.9186744622853139	0.1535605620960203	5.9824895777007745	2.197525764420705e-9	4.0528326728196444e-7	Scin
ENSMUSG00000035226	27.915607672680586	3.769511166968835	0.6300502230526437	5.982874109154746	2.1923421426768796e-9	4.0528326728196444e-7	Rims4
ENSMUSG00000026531	112.94624527473192	2.3407466535026544	0.39250437550718376	5.963619260238828	2.4671123358365215e-9	4.5031158665964554e-7	Mptx1
ENSMUSG00000029814	75.28324084599103	2.3256934996843355	0.3923303817309767	5.927895488040683	3.0684167567274684e-9	5.543501905904064e-7	Igf2bp3
ENSMUSG00000093327	27.866179547536706	-4.731193937326987	0.7995219352354217	-5.917528624069423	3.2681499806386116e-9	5.844706606788547e-7	Mir5107
ENSMUSG00000034353	617.0727336714233	0.8335264224185576	0.14233983549910317	5.855890021903315	4.744621321651483e-9	8.400352049983951e-7	Ramp1
ENSMUSG00000018899	13223.185927182063	-0.6468593798382363	0.11072994801424106	-5.8417744380684	5.164770722684388e-9	9.007510509396512e-7	Irf1
ENSMUSG00000023348	713.3291944383765	1.088845684667775	0.18641473235751913	5.840985156578243	5.189302863363142e-9	9.007510509396512e-7	Trip6
ENSMUSG00000051579	29.629479823966296	2.8129405314747618	0.48638693304985625	5.783339025652702	7.323226379482467e-9	1.2588128451333698e-6	Tceal8
ENSMUSG00000055675	2044.3408425591485	0.5969963507505623	0.10357953467518917	5.763651599929067	8.23132471772635e-9	1.401303885839856e-6	Kbtbd11
ENSMUSG00000023328	554.0973295254387	-0.7952839535437894	0.1382003251120469	-5.754573680626346	8.686071502588753e-9	1.4646371043174655e-6	Ache
ENSMUSG00000054072	69.31949156635318	-5.916584456160258	1.032072103125684	-5.732723942679561	9.88304171438534e-9	1.6507476750301177e-6	Iigp1
ENSMUSG00000058618	48314.00179267613	1.0332646397740433	0.18036468238352155	5.728752581267231	1.0117182798258235e-8	1.6740628172258136e-6	AY761184
ENSMUSG00000020811	29.536773695131192	-2.9197295244724772	0.5132414709032856	-5.688802815045057	1.279330897792384e-8	2.097273476427237e-6	Wscd1
ENSMUSG00000074682	23.74273510393337	5.567991434864247	0.9845423026600523	5.655411067478317	1.554737167480546e-8	2.5253781238755106e-6	Zcchc3
ENSMUSG00000019944	158.65894369875386	1.1552944456146432	0.20548384128275585	5.622312870942009	1.884176195125224e-8	3.0326672304265536e-6	Rhobtb1
ENSMUSG00000013846	977.8632693257321	1.0107382111882526	0.1804357304333941	5.601652226865098	2.1231821015273685e-8	3.3865710907695547e-6	St3gal1
ENSMUSG00000030359	222.36882684797044	1.221470721019485	0.219734145067887	5.558857139121964	2.715468429760705e-8	4.2926221918672575e-6	Pzp
ENSMUSG00000039518	60.77227174229142	-1.8501409917547018	0.33294470186376235	-5.556901735927791	2.746052480085511e-8	4.302553907956989e-6	Cdsn
ENSMUSG00000039096	935.1285044927974	-0.7301847500248312	0.13148972940133474	-5.553169463115642	2.805358679661763e-8	4.356918896790484e-6	Rsad1
ENSMUSG00000097194	26.684855261520536	-2.79965502699911	0.5082315209975232	-5.508621388740573	3.616548106730984e-8	5.567911672145398e-6	9330175E14Rik
ENSMUSG00000064373	6041.979870298218	0.7935844595787093	0.14424997414546745	5.501453045519627	3.7667393309934165e-8	5.749148263382624e-6	Sepp1
ENSMUSG00000002885	3005.94905829176	0.6178918213854026	0.1123703493782237	5.498708732369075	3.825824769287575e-8	5.789421157285172e-6	Adgre5
ENSMUSG00000049103	21.579989038376468	-6.881077713300845	1.2566556169555974	-5.475706804996505	4.357686995700821e-8	6.538376971091783e-6	Ccr2
ENSMUSG00000021792	1368.3767044119838	0.7126526640291825	0.13043591483008188	5.463622997987564	4.6651376327510966e-8	6.903372271461206e-6	Fam213a
ENSMUSG00000017667	18.438648398376465	4.1810047212791615	0.7653173775685065	5.463099158368325	4.6789306556077085e-8	6.903372271461206e-6	Zfp334
ENSMUSG00000038213	3029.6464467849682	-0.5519701501403086	0.10120696307901975	-5.453875240869986	4.9283785498374454e-8	7.211317539245617e-6	Tapbpl
ENSMUSG00000004366	1919.0651971723687	0.9289679405389193	0.17100244183857524	5.432483481235061	5.5575099750597195e-08	8.065222467904289e-6	Sst
ENSMUSG00000046058	21.537883393998456	3.1970520521834254	0.5891863827876305	5.426215108803334	5.7561582645083466e-8	8.285592038465063e-6	Eid2
ENSMUSG00000021068	863.2823194443755	-0.6193121094315374	0.11442537553284018	-5.412366850863376	6.219710067629293e-8	8.880642479627149e-6	Nin
ENSMUSG00000070031	122.79147128130127	-1.5632631875763865	0.28990879780432605	-5.392258528944372	6.957756503466321e-8	9.699769991643401e-6	Sp140
ENSMUSG00000037736	392.7244920034163	-1.1604018182207179	0.21508953318684243	-5.394971112856098	6.853457767872974e-8	9.699769991643401e-6	Limch1
ENSMUSG00000034573	160.15025477307128	1.1958467607302927	0.22174482174187118	5.392895993406126	6.933108685939486e-8	9.699769991643401e-6	Ptpn13
ENSMUSG00000050761	1445.6495511193125	-0.9335276172217895	0.17342615581057502	-5.382853658138144	7.331414179146027e-8	1.0140835003264094e-5	Gp1bb
ENSMUSG00000038732	261.3410736613829	1.1789227610167257	0.22007084685049408	5.357014697260792	8.460824057078944e-8	1.161231704888238e-5	Mboat1
ENSMUSG00000028356	750.9222630746843	0.8501665666683833	0.1594312376521902	5.332496812971358	9.687147020800856e-8	1.3193149077175318e-5	Ambp
ENSMUSG00000055210	39.292390660886014	-2.0126855650429345	0.3777558706856763	-5.328006051605888	9.929681653551669e-8	1.342023005161315e-5	Foxd2
ENSMUSG00000024232	427.4265619298286	0.8770785282347737	0.16780667086296502	5.2267202711566645	1.725432358813299e-7	2.314301508544656e-5	Bambi
ENSMUSG00000026556	236.20159998575227	0.8637049873339142	0.165405887539979	5.221730617812226	1.7725869917061605e-7	2.359673134447938e-5	Vangl2
ENSMUSG00000021798	1611.312845182867	-0.7045574169458967	0.13522259508444945	-5.210352726228078	1.8848194712832472e-7	2.490352890975365e-5	Ldb3
ENSMUSG00000021747	22.351745207728847	3.2527370515240173	0.6266331317778694	5.190815624918244	2.0937487678479403e-7	2.745912735907243e-5	4930452B06Rik
ENSMUSG00000039116	387.09288847053995	-0.9513636564038459	0.18341048404944632	-5.187073472568581	2.1362446678504703e-7	2.7810449885509247e-5	Adgrg6
ENSMUSG00000034438	41.50594154852951	-2.4074778682226192	0.46481493642144933	-5.179433102467582	2.2256120653814572e-7	2.8762380742758177e-5	Gbp8
ENSMUSG00000025915	158.00155260538855	1.1858835480769494	0.22950840700024933	5.167059296767552	2.3780583528094936e-7	3.036113315494148e-5	Sgk3
ENSMUSG00000069835	18.71768229970248	6.720621394780096	1.300776531754725	5.1666225756042	2.383619038992864e-7	3.036113315494148e-5	Sat2
ENSMUSG00000009585	5994.485518955566	-0.6766749851098209	0.1312708595739643	-5.154799681406441	2.5390220395326063e-7	3.2109560864232e-5	Apobec3
ENSMUSG00000028389	34.4235874146863	2.066810996523836	0.40126996369586315	5.150674567036236	2.5955121859997746e-7	3.2591165427748946e-5	Zfp37
ENSMUSG00000024349	341.67503676352464	-1.0982634896756915	0.21343204276123892	-5.145729176683613	2.664836447016119e-7	3.322600654536647e-5	Tmem173
ENSMUSG00000058163	45.6587563986546	-1.859542612662892	0.3630928767501924	-5.121396567474541	3.0328107767640614e-7	3.754959077105434e-5	Gm5431
ENSMUSG00000038155	803.0919143289473	-0.7179908352542805	0.14024287154255274	-5.119624458319983	3.0614467602786784e-7	3.7640913118565276e-5	Gstp2
ENSMUSG00000038209	85930.01664211244	0.9030873261103762	0.1765080223590799	5.1164095208838525	3.1140655930393693e-7	3.8023814706732434e-5	Itln1
ENSMUSG00000036928	17.042119302552067	5.0696747628352465	0.9918320040417528	5.111424860436173	3.1973799683973355e-7	3.8773707082517005e-5	Stag3
ENSMUSG00000017723	132.7556566361358	1.446231103783558	0.2830196456801074	5.110002524058737	3.221545083038891e-7	3.880099026884596e-5	Wfdc2
ENSMUSG00000042589	40.06453881649026	2.1395870460969353	0.41922987663005523	5.103612994607706	3.3322939127796703e-7	3.9863691706597335e-5	Cux2
ENSMUSG00000080722	113.10027571958919	1.4985894652377412	0.29429411060802835	5.092149014268652	3.540276786136288e-7	4.206751711311609e-5	Defa-ps7
ENSMUSG00000004266	1586.055328282831	-0.5339339941755903	0.10514008386210405	-5.07831052213986	3.808059463825039e-7	4.4947795204681544e-5	Ptpn6
ENSMUSG00000031584	9096.011168877492	-0.46187876073495227	0.09113099064688034	-5.068295180995749	4.013945914976733e-7	4.706418041368415e-5	Gsr
ENSMUSG00000036782	16.539456076022713	4.044348777317487	0.799778222049919	5.056837840559573	4.262653980417593e-7	4.9651505739008875e-5	Klhl13
ENSMUSG00000032374	33.56210734329713	2.4622314302852764	0.4889929031298245	5.035311176349669	4.770731974302343e-7	5.5206411506550975e-5	Plod2
ENSMUSG00000047490	24.88117555518345	-2.7660252976867574	0.5495766223100179	-5.033011204261949	4.8283489479588e-7	5.551033644390296e-5	4932411E22Rik
ENSMUSG00000064213	148846.2923505696	0.958493260094812	0.19071196033266063	5.025868636780322	5.011588676479811e-7	5.7245275817467774e-5	Defa24
ENSMUSG00000021136	148.10509994557069	1.10899413547556	0.22133298966095988	5.010523452352622	5.428218237174768e-7	6.16067973648585e-5	Smoc1
ENSMUSG00000028078	34.36742475483188	2.4369212980783708	0.4868856728614664	5.005120162514514	5.582719451915398e-7	6.29567184051988e-5	Dclk2
ENSMUSG00000071723	28.911291543047422	2.3761180033218805	0.47604207850345026	4.991403303657029	5.994218941207548e-7	6.716939642663267e-5	Gspt2
ENSMUSG00000018927	7003.386546887097	0.835991832876269	0.16754888097378406	4.9895399361519726	6.052326142314617e-7	6.720042673984758e-5	Ccl6
ENSMUSG00000037405	277.768859704552	-1.2481867055081044	0.2501935548422331	-4.988884331153875	6.072899338252252e-7	6.720042673984758e-5	Icam1
ENSMUSG00000031453	4790.603200196409	-0.47132748081469406	0.09473589247773526	-4.975173278970956	6.518929959156505e-7	7.16879844266248e-5	Rasa3
ENSMUSG00000026970	203.38667787176388	1.0862436020518798	0.21880246902903402	4.964494262209356	6.888032251096287e-7	7.527938950966653e-5	Rbms1
ENSMUSG00000027801	3615.0696009091125	0.5886546723741746	0.11877347374682831	4.956112285045412	7.191766439629355e-7	7.811670233965506e-5	Tm4sf4
ENSMUSG00000000489	91.20994805016186	1.8908491417391504	0.38634105206299063	4.89424857038195	9.86820480716069e-7	1.0653449153096341e-4	Pdgfb
ENSMUSG00000042105	935.6456018921668	-0.7359221512179631	0.1504478921803163	-4.891541786015443	1.0004914690256673e-6	1.0735576641878448e-4	Inpp5f
ENSMUSG00000021850	310.517532360279	1.4256730993919469	0.29235509081097305	4.876511968501137	1.0797813957561234e-6	1.1516584103531425e-4	1700011H14Rik
ENSMUSG00000024029	69165.6067566509	0.6688469780840232	0.1372152889235604	4.874434790255938	1.0912042181918888e-6	1.156872495993257e-4	Tff3
ENSMUSG00000031980	130.9069359066675	1.2544683232912424	0.2576040026939404	4.869754779321801	1.11736827537527e-6	1.1775598402094735e-4	Agt
ENSMUSG00000039699	1175.5218304066766	-0.7026081044538299	0.1443522061292483	-4.867318091590075	1.131228745881004e-6	1.1851127186877621e-4	Batf2
ENSMUSG00000050711	1017.7354250892288	0.9350431907800286	0.1926424653728882	4.853775043680598	1.2113313994135493e-6	1.2587132112289504e-4	Scg2
ENSMUSG00000045259	19.291994878753947	6.764410297069871	1.3941637989519928	4.8519480294602015	1.222546631431475e-6	1.2587132112289504e-4	Klhdc9
ENSMUSG00000044461	2483.656716773479	0.4381025323009092	0.09029494947488524	4.851905171315962	1.2228109140433746e-6	1.2587132112289504e-4	Shisa2
ENSMUSG00000037349	789.3208021455073	-0.576272242212445	0.11891798404259614	-4.845963769500378	1.2599851027763476e-6	1.2894818638529035e-4	Nudt22
ENSMUSG00000026478	1101.75195927047	0.5683681348186947	0.1173614399846	4.842886512753041	1.2796638479912315e-6	1.302094737280733e-4	Lamc1
ENSMUSG00000048992	12855.347414921132	-0.5181038449239106	0.10750718019609178	-4.819248760677152	1.4409978976243062e-6	1.4578781587107624e-4	Prss32
ENSMUSG00000005917	19.450193915722814	-5.883943183678875	1.2237670866933517	-4.808058042790996	1.5240352080670678e-6	1.5331274635697407e-4	Otx1
ENSMUSG00000051674	1312.0252804096015	-0.643107110337586	0.13405494438152635	-4.7973397274126235	1.6078676889168746e-6	1.608321888828998e-4	Dcun1d4
ENSMUSG00000045284	67.44603375585199	1.6193069536536326	0.33822639504260793	4.787642175146151	1.6875218306777421e-6	1.6785153939409788e-4	Dcaf12l1
ENSMUSG00000051225	27.518147318504667	-3.7802016322487586	0.7911599210115808	-4.778049964178386	1.7700340353819525e-6	1.748778972922366e-4	Fam83a
ENSMUSG00000025887	172.24072265268816	-1.4072691994934694	0.2945830435140585	-4.777156155039554	1.7779170580402478e-6	1.748778972922366e-4	Casp12
ENSMUSG00000054169	2923.26502010172	-1.820196163645871	0.38252379431529965	-4.758386774093204	1.9514630542639963e-6	1.9088758771129311e-4	Ceacam10
ENSMUSG00000021541	146.91932709004448	1.276082212327922	0.2689426118227521	4.744812299097215	2.0869976571313447e-6	2.0302359076654098e-4	Trpc7
ENSMUSG00000027674	115.17944688035186	1.5948866880487216	0.3383998008193029	4.71302490186852	2.440663574970862e-6	2.3613086663857438e-4	Pex5l
